hora,metar,aero
1655683200000,METAR SBBR 200000Z 10004KT CAVOK 20/10 Q1022=,SBBR
1655686800000,METAR SBBR 200100Z 09003KT CAVOK 20/09 Q1022=,SBBR
1655690400000,METAR SBBR 200200Z 16002KT CAVOK 19/09 Q1022=,SBBR
1655694000000,METAR SBBR 200300Z 31002KT CAVOK 16/09 Q1022=,SBBR
1655697600000,METAR SBBR 200400Z VRB02KT CAVOK 14/09 Q1022=,SBBR
1655701200000,METAR SBBR 200500Z 28001KT CAVOK 14/09 Q1022=,SBBR
1655704800000,METAR SBBR 200600Z 00000KT CAVOK 13/09 Q1022=,SBBR
1655708400000,METAR SBBR 200700Z VRB01KT CAVOK 13/09 Q1022=,SBBR
1655712000000,METAR SBBR 200800Z 29002KT CAVOK 12/09 Q1022=,SBBR
1655715600000,METAR SBBR 200900Z 31002KT CAVOK 13/10 Q1022=,SBBR
1655719200000,METAR SBBR 201000Z VRB02KT CAVOK 15/11 Q1023=,SBBR
1655722800000,METAR SBBR 201100Z VRB02KT CAVOK 16/11 Q1023=,SBBR
1655726400000,METAR SBBR 201200Z 06008KT 030V100 CAVOK 19/12 Q1024=,SBBR
1655730000000,METAR SBBR 201300Z 08010KT 040V100 CAVOK 21/12 Q1024=,SBBR
1655733600000,METAR SBBR 201400Z 08010KT 040V120 CAVOK 22/13 Q1024=,SBBR
1655737200000,METAR SBBR 201500Z 06009KT 030V090 CAVOK 24/13 Q1023=,SBBR
1655740800000,METAR SBBR 201600Z 06010KT 030V090 CAVOK 25/12 Q1022=,SBBR
1655744400000,METAR SBBR 201700Z 09009KT 030V140 CAVOK 26/11 Q1021=,SBBR
1655748000000,METAR SBBR 201800Z 10010KT CAVOK 26/11 Q1020=,SBBR
1655751600000,METAR SBBR 201900Z 10008KT 070V140 9999 FEW040 26/11 Q1020=,SBBR
1655755200000,METAR SBBR 202000Z 09009KT 9999 FEW040 25/12 Q1021=,SBBR
1655758800000,METAR SBBR 202100Z 08005KT 9999 FEW040 23/13 Q1021=,SBBR
1655762400000,METAR SBBR 202200Z 11006KT 9999 FEW040 22/13 Q1021=,SBBR
1655766000000,METAR SBBR 202300Z 12007KT 9999 FEW040 21/12 Q1022=,SBBR
1655683200000,METAR SBCF 200000Z 10009KT CAVOK 19/13 Q1023=,SBCF
1655686800000,METAR SBCF 200100Z 07006KT CAVOK 18/13 Q1023=,SBCF
1655690400000,METAR SBCF 200200Z 13004KT CAVOK 17/12 Q1023=,SBCF
1655694000000,METAR SBCF 200300Z 10006KT CAVOK 17/12 Q1023=,SBCF
1655697600000,METAR SBCF 200400Z 09008KT CAVOK 17/12 Q1023=,SBCF
1655701200000,METAR SBCF 200500Z 11007KT CAVOK 16/12 Q1023=,SBCF
1655704800000,METAR SBCF 200600Z 11008KT CAVOK 16/13 Q1022=,SBCF
