hora,metar,aero
1659571200000,METAR SBBR 040000Z 11008KT CAVOK 22/09 Q1020=,SBBR
1659574800000,METAR SBBR 040100Z 08005KT CAVOK 21/09 Q1020=,SBBR
1659578400000,METAR SBBR 040200Z 34002KT CAVOK 19/10 Q1021=,SBBR
1659582000000,METAR SBBR 040300Z 11002KT CAVOK 19/09 Q1020=,SBBR
1659585600000,METAR SBBR 040400Z 29003KT CAVOK 15/09 Q1020=,SBBR
1659589200000,METAR SBBR 040500Z 29002KT CAVOK 14/09 Q1019=,SBBR
1659592800000,METAR SBBR 040600Z 31002KT CAVOK 14/09 Q1019=,SBBR
1659596400000,METAR SBBR 040700Z 20001KT CAVOK 13/09 Q1019=,SBBR
1659600000000,METAR SBBR 040800Z VRB01KT CAVOK 13/09 Q1019=,SBBR
1659603600000,METAR SBBR 040900Z 29002KT CAVOK 13/09 Q1019=,SBBR
1659607200000,METAR SBBR 041000Z VRB01KT CAVOK 15/09 Q1020=,SBBR
1659610800000,METAR SBBR 041100Z 28003KT 260V010 CAVOK 17/09 Q1021=,SBBR
1659614400000,METAR SBBR 041200Z 07007KT 030V100 CAVOK 21/10 Q1021=,SBBR
1659618000000,METAR SBBR 041300Z 08011KT CAVOK 23/09 Q1022=,SBBR
1659621600000,METAR SBBR 041400Z 08007KT 020V110 CAVOK 25/09 Q1021=,SBBR
1659625200000,METAR SBBR 041500Z VRB05KT CAVOK 26/08 Q1021=,SBBR
1659628800000,METAR SBBR 041600Z 34006KT 290V020 CAVOK 27/07 Q1020=,SBBR
1659632400000,METAR SBBR 041700Z 02006KT 310V120 CAVOK 27/07 Q1019=,SBBR
1659636000000,METAR SBBR 041800Z 01007KT 320V040 CAVOK 28/07 Q1018=,SBBR
1659639600000,METAR SBBR 041900Z 29004KT CAVOK 28/07 Q1017=,SBBR
1659643200000,METAR SBBR 042000Z 01005KT CAVOK 27/07 Q1017=,SBBR
1659646800000,METAR SBBR 042100Z 08005KT CAVOK 26/06 Q1017=,SBBR
1659650400000,METAR SBBR 042200Z 14005KT CAVOK 25/07 Q1018=,SBBR
1659654000000,METAR SBBR 042300Z 17003KT CAVOK 24/07 Q1018=,SBBR
1659571200000,METAR SBCF 040000Z 05010KT CAVOK 22/11 Q1020=,SBCF
