hora,metar,aero
1679702400000,METAR SBBR 250000Z 13008KT CAVOK 23/14 Q1019=,SBBR
1679706000000,METAR SBBR 250100Z 10005KT CAVOK 22/15 Q1020=,SBBR
1679709600000,METAR SBBR 250200Z 11004KT CAVOK 23/14 Q1020=,SBBR
1679713200000,METAR SBBR 250300Z 25002KT CAVOK 20/14 Q1020=,SBBR
1679716800000,METAR SBBR 250400Z 22002KT CAVOK 19/14 Q1019=,SBBR
1679720400000,METAR SBBR 250500Z 28002KT CAVOK 18/14 Q1019=,SBBR
1679724000000,METAR SBBR 250600Z 26002KT CAVOK 17/14 Q1019=,SBBR
1679727600000,METAR SBBR 250700Z 28003KT CAVOK 15/13 Q1018=,SBBR
1679731200000,METAR SBBR 250800Z 30003KT CAVOK 15/13 Q1018=,SBBR
1679734800000,METAR SBBR 250900Z 15002KT CAVOK 16/12 Q1019=,SBBR
1679738400000,METAR SBBR 251000Z VRB01KT CAVOK 16/13 Q1019=,SBBR
1679742000000,METAR SBBR 251100Z 34002KT CAVOK 19/15 Q1020=,SBBR
1679745600000,METAR SBBR 251200Z 08003KT 040V150 CAVOK 23/14 Q1021=,SBBR
1679749200000,METAR SBBR 251300Z 06011KT CAVOK 25/14 Q1021=,SBBR
1679752800000,METAR SBBR 251400Z 07008KT CAVOK 26/13 Q1021=,SBBR
1679756400000,METAR SBBR 251500Z 09007KT CAVOK 27/12 Q1020=,SBBR
1679760000000,METAR SBBR 251600Z 11009KT CAVOK 28/11 Q1020=,SBBR
1679763600000,METAR COR SBBR 251700Z 11007KT 9999 SCT030 28/10 Q1019=,SBBR
1679767200000,METAR SBBR 251800Z VRB07KT 9999 SCT035 29/10 Q1018=,SBBR
1679770800000,METAR SBBR 251900Z 05007KT 360V100 9999 SCT035 28/11 Q1018=,SBBR
1679774400000,METAR SBBR 252000Z 08005KT 040V130 9999 SCT035 28/12 Q1018=,SBBR
1679778000000,METAR SBBR 252100Z 10007KT 9999 FEW035 27/12 Q1018=,SBBR
1679781600000,METAR SBBR 252200Z 13006KT CAVOK 27/13 Q1018=,SBBR
1679785200000,METAR SBBR 252300Z 15005KT CAVOK 25/13 Q1018=,SBBR
1679702400000,METAR SBCF 250000Z 13004KT CAVOK 24/16 Q1019=,SBCF
1679706000000,METAR SBCF 250100Z 13004KT CAVOK 23/16 Q1019=,SBCF
1679709600000,METAR SBCF 250200Z 12004KT CAVOK 23/17 Q1019=,SBCF
1679713200000,METAR SBCF 250300Z 06004KT CAVOK 23/16 Q1018=,SBCF
1679716800000,METAR SBCF 250400Z 14001KT CAVOK 22/16 Q1018=,SBCF
1679720400000,METAR SBCF 250500Z 14003KT CAVOK 22/16 Q1018=,SBCF
1679724000000,METAR SBCF 250600Z 16001KT CAVOK 21/11 Q1018=,SBCF
1679727600000,METAR SBCF 250700Z 11001KT CAVOK 21/16 Q1018=,SBCF
1679731200000,METAR SBCF 250800Z 13003KT CAVOK 20/16 Q1018=,SBCF
1679734800000,METAR SBCF 250900Z 10003KT CAVOK 20/15 Q1019=,SBCF
1679738400000,METAR SBCF 251000Z 13003KT CAVOK 20/16 Q1019=,SBCF
1679742000000,METAR SBCF 251100Z 00000KT CAVOK 22/17 Q1020=,SBCF
1679745600000,METAR SBCF 251200Z 02006KT CAVOK 25/15 Q1020=,SBCF
1679749200000,METAR SBCF 251300Z 05003KT CAVOK 27/15 Q1020=,SBCF
1679752800000,METAR SBCF 251400Z 09004KT CAVOK 28/15 Q1020=,SBCF
1679756400000,METAR SBCF 251500Z 02005KT 9999 FEW030 30/16 Q1019=,SBCF
1679760000000,METAR SBCF 251600Z 12003KT 9999 SCT030 30/15 Q1018=,SBCF
1679763600000,METAR SBCF 251700Z 09005KT 9999 SCT035 30/14 Q1018=,SBCF
1679767200000,METAR SBCF 251800Z 09005KT 9999 SCT040 30/14 Q1018=,SBCF
1679770800000,METAR SBCF 251900Z 12006KT 9999 FEW045 31/14 Q1017=,SBCF
1679774400000,METAR SBCF 252000Z 11005KT 9999 FEW048 FEW050TCU 30/13 Q1017=,SBCF
1679778000000,METAR SBCF 252100Z 07006KT 9999 FEW048 FEW050TCU 29/14 Q1017=,SBCF
1679781600000,METAR SBCF 252200Z 08008KT CAVOK 28/15 Q1017=,SBCF
1679785200000,METAR SBCF 252300Z 08007KT CAVOK 27/14 Q1018=,SBCF
1679702400000,METAR SBCT 250000Z 11008KT 9999 OVC006 20/19 Q1020=,SBCT
1679706000000,METAR SBCT 250100Z 10004KT 070V130 9999 BKN006 OVC014 20/19 Q1021=,SBCT
1679709600000,METAR SBCT 250200Z 12007KT 9999 FEW005 BKN007 OVC013 20/19 Q1020=,SBCT
1679713200000,METAR SBCT 250300Z 11006KT 8000 BKN005 OVC012 19/19 Q1021=,SBCT
1679716800000,METAR SBCT 250400Z 12005KT 090V150 8000 BKN004 OVC015 19/19 Q1020=,SBCT
1679720400000,METAR SBCT 250500Z 13006KT 7000 BKN004 OVC015 19/18 Q1020=,SBCT
1679724000000,METAR SBCT 250600Z 10003KT 3000 -DZ BR OVC003 19/18 Q1019=,SBCT
1679727600000,METAR COR SBCT 250700Z 14006KT 8000 OVC003 19/18 Q1019=,SBCT
