hora,metar,aero
1668556800000,METAR SBBR 160000Z 01002KT 9000 -RA SCT030 FEW040TCU BKN090 20/18 Q1020=,SBBR
1668560400000,METAR SBBR 160100Z 24002KT 9999 SCT035 FEW045TCU BKN100 19/19 Q1020=,SBBR
1668564000000,METAR SBBR 160200Z 26002KT 9999 FEW040 FEW045TCU BKN100 19/18 Q1019=,SBBR
1668567600000,METAR SBBR 160300Z VRB02KT 9999 FEW040 FEW045TCU BKN100 19/18 Q1019=,SBBR
1668571200000,METAR SBBR 160400Z VRB02KT 9999 FEW040 FEW045TCU SCT100 18/18 Q1018=,SBBR
1668574800000,METAR SBBR 160500Z 25003KT 240V300 9999 FEW040 SCT100 19/18 Q1018=,SBBR
1668578400000,METAR SBBR 160600Z 19003KT 160V240 9999 SCT040 SCT100 19/18 Q1018=,SBBR
1668582000000,METAR SBBR 160700Z VRB02KT 9999 SCT040 SCT100 18/18 Q1017=,SBBR
1668585600000,METAR SBBR 160800Z 18003KT 9999 SCT035 SCT100 19/18 Q1018=,SBBR
1668589200000,METAR SBBR 160900Z 08002KT 6000 -RA BKN030 BKN100 18/18 Q1018=,SBBR
1668592800000,METAR SBBR 161000Z 34001KT 6000 BKN030 BKN100 19/19 Q1019=,SBBR
1668596400000,METAR SBBR 161100Z VRB02KT 7000 FEW004 SCT030 BKN100 20/19 Q1019=,SBBR
1668600000000,METAR SBBR 161200Z 05004KT 020V080 9000 SCT010 BKN100 22/19 Q1020=,SBBR
1668603600000,METAR SBBR 161300Z 08005KT 020V130 9999 SCT019 SCT030 BKN100 24/19 Q1020=,SBBR
1668607200000,METAR SBBR 161400Z 07006KT 030V100 9999 SCT023 SCT030 25/19 Q1019=,SBBR
1668610800000,METAR SBBR 161500Z 03006KT 360V090 9999 BKN030 26/19 Q1019=,SBBR
1668614400000,METAR SBBR 161600Z 06006KT 9999 BKN030 BKN070 26/19 Q1018=,SBBR
1668618000000,METAR SBBR 161700Z 14008KT 5000 RA BKN030 BKN070 24/20 Q1017=,SBBR
1668621600000,METAR SBBR 161800Z VRB02KT 9999 SCT030 FEW035TCU SCT070 28/19 Q1016 RERA=,SBBR
1668625200000,METAR SBBR 161900Z 03007KT 9999 SCT035 FEW040TCU SCT080 26/18 Q1015=,SBBR
1668628800000,METAR SBBR 162000Z 01006KT 9999 VCSH SCT035 FEW040TCU SCT080 24/17 Q1015=,SBBR
1668632400000,METAR SBBR 162100Z 02009KT 330V060 9000 -TSRA BKN025 FEW030CB SCT080 22/19 Q1017=,SBBR
1668633300000,SPECI SBBR 162115Z 19019G43KT 2000 0500E R29L/////N R11L/0800D R29R/1000D R11R/1500U TSGR BKN006 FEW020CB SCT080 17/17 Q1018=,SBBR
1668634800000,SPECI SBBR 162140Z 34008KT 9000 -TSRA BKN017 FEW025CB BKN080 18/18 Q1018=,SBBR
1668636000000,METAR SBBR 162200Z 30005KT 9999 -TSRA BKN017 FEW025CB BKN080 19/14 Q1018=,SBBR
1668639600000,METAR SBBR 162300Z 35002KT 9999 SCT030 FEW035TCU BKN080 19/18 Q1017 RETS=,SBBR
1668556800000,METAR SBCF 160000Z 14004KT 9999 FEW040 BKN100 20/19 Q1018=,SBCF
1668560400000,METAR SBCF 160100Z 08008KT 9999 FEW040 BKN100 21/19 Q1019=,SBCF
1668564000000,METAR SBCF 160200Z 36005KT 9999 FEW003 SCT100 20/19 Q1018=,SBCF
1668567600000,METAR SBCF 160300Z 18004KT 4000 BCFG FEW001 SCT100 20/19 Q1018=,SBCF
1668571200000,METAR SBCF 160400Z 16002KT 9999 SCT040 20/19 Q1017=,SBCF
1668574800000,METAR SBCF 160500Z 07003KT 9999 FEW015 BKN040 20/19 Q1016=,SBCF
1668578400000,METAR SBCF 160600Z 11003KT 9999 FEW015 BKN040 20/19 Q1016=,SBCF
1668582000000,METAR SBCF 160700Z 04003KT 9999 FEW020 BKN040 20/19 Q1016=,SBCF
1668585600000,METAR SBCF 160800Z 02003KT 9999 BKN009 BKN100 20/19 Q1016=,SBCF
1668587700000,SPECI SBCF 160835Z 04003KT 3000 BR BCFG BKN009 BKN100 20/19 Q1016=,SBCF
1668589200000,METAR SBCF 160900Z 06004KT 3000 BR BCFG BKN009 BKN100 20/19 Q1017=,SBCF
1668592800000,METAR SBCF 161000Z 00000KT 3000 BR BCFG BKN010 BKN100 20/19 Q1017=,SBCF
1668596400000,METAR SBCF 161100Z 31002KT 4000 BR BCFG BKN013 BKN100 21/19 Q1018=,SBCF
1668600000000,METAR SBCF 161200Z 14002KT 6000 BKN013 BKN100 22/19 Q1018=,SBCF
1668603600000,METAR SBCF 161300Z 04002KT 8000 -RA BKN025 BKN100 22/19 Q1018=,SBCF
1668607200000,METAR SBCF 161400Z 00000KT 9999 BKN025 BKN100 23/18 Q1018=,SBCF
1668610800000,METAR SBCF 161500Z 27002KT 9999 BKN030 SCT100 25/18 Q1017=,SBCF
1668614400000,METAR SBCF 161600Z 36003KT 9999 BKN035 26/18 Q1016=,SBCF
1668618000000,METAR SBCF 161700Z 06006KT 9999 VCSH BKN030 FEW040TCU OVC100 26/19 Q1016=,SBCF
1668621600000,METAR SBCF 161800Z 08012KT 6000 TSRA BKN030 FEW040CB OVC100 24/17 Q1015=,SBCF
1668625200000,METAR SBCF 161900Z 10008KT 6000 -TSRA BKN030 FEW040CB OVC100 24/16 Q1015 RERA=,SBCF
1668626760000,SPECI SBCF 161926Z 14009G19KT 4000 -TSRA BKN030 FEW040CB OVC100 23/17 Q1016=,SBCF
1668628800000,METAR SBCF 162000Z 12012KT 4000 -TSRA BKN030 FEW040CB OVC100 20/13 Q1016=,SBCF
1668632400000,METAR SBCF 162100Z 24007KT 7000 -TSRA BKN030 FEW040CB OVC100 19/14 Q1016=,SBCF
1668636000000,METAR SBCF 162200Z 32005KT 9999 -RA VCTS SCT021 FEW040CB OVC100 19/15 Q1018 RETS=,SBCF
1668639600000,METAR SBCF 162300Z 05006KT 9999 VCTS SCT021 FEW040CB OVC100 19/14 Q1017=,SBCF
1668556800000,METAR SBCT 160000Z 11005KT CAVOK 15/12 Q1019=,SBCT
1668560400000,METAR SBCT 160100Z 14004KT CAVOK 15/12 Q1019=,SBCT
1668564000000,METAR SBCT 160200Z 11006KT CAVOK 14/11 Q1020=,SBCT
1668567600000,METAR SBCT 160300Z 09004KT CAVOK 13/11 Q1019=,SBCT
1668571200000,METAR SBCT 160400Z 13005KT CAVOK 13/10 Q1019=,SBCT
1668574800000,METAR SBCT 160500Z 12004KT CAVOK 12/10 Q1019=,SBCT
1668578400000,METAR SBCT 160600Z 13006KT CAVOK 12/10 Q1019=,SBCT
1668582000000,METAR SBCT 160700Z 13005KT CAVOK 11/10 Q1019=,SBCT
1668585600000,METAR SBCT 160800Z 14006KT CAVOK 11/10 Q1020=,SBCT
1668589200000,METAR SBCT 160900Z 15003KT CAVOK 12/10 Q1020=,SBCT
1668592800000,METAR SBCT 161000Z 06002KT CAVOK 15/12 Q1021=,SBCT
1668596400000,METAR SBCT 161100Z VRB02KT CAVOK 18/12 Q1021=,SBCT
1668600000000,METAR SBCT 161200Z VRB01KT CAVOK 21/11 Q1021=,SBCT
1668603600000,METAR SBCT 161300Z VRB05KT CAVOK 22/10 Q1021=,SBCT
1668607200000,METAR SBCT 161400Z 09006KT 050V130 CAVOK 23/09 Q1020=,SBCT
1668610800000,METAR SBCT 161500Z 15006KT 090V260 CAVOK 24/08 Q1020=,SBCT
1668614400000,METAR SBCT 161600Z 13007KT 060V190 9999 FEW030 25/09 Q1020=,SBCT
1668618000000,METAR SBCT 161700Z 09007KT 030V150 9999 FEW040 25/10 Q1019=,SBCT
1668621600000,METAR SBCT 161800Z 10011KT 9999 SCT045 25/13 Q1019=,SBCT
1668625200000,METAR SBCT 161900Z 11011KT 9999 SCT045 24/15 Q1019=,SBCT
1668628800000,METAR SBCT 162000Z 10010KT 9999 FEW045 22/14 Q1020=,SBCT
1668632400000,METAR SBCT 162100Z 10010KT 9999 FEW045 20/12 Q1020=,SBCT
1668636000000,METAR SBCT 162200Z 12008KT 9999 FEW040 17/11 Q1021=,SBCT
1668639600000,METAR SBCT 162300Z 11006KT CAVOK 16/11 Q1021=,SBCT
1668556800000,METAR SBFL 160000Z 17004KT CAVOK 21/17 Q1016=,SBFL
1668560400000,METAR SBFL 160100Z VRB01KT CAVOK 20/17 Q1016=,SBFL
1668564000000,METAR SBFL 160200Z 27006KT CAVOK 21/16 Q1017=,SBFL
1668567600000,METAR SBFL 160300Z 28006KT CAVOK 21/16 Q1016=,SBFL
1668571200000,METAR SBFL 160400Z 28007KT CAVOK 20/16 Q1016=,SBFL
1668574800000,METAR SBFL 160500Z 30009KT CAVOK 19/16 Q1016=,SBFL
1668578400000,METAR SBFL 160600Z 30008KT CAVOK 19/15 Q1015=,SBFL
1668582000000,METAR SBFL 160700Z 29008KT CAVOK 19/14 Q1015=,SBFL
1668585600000,METAR SBFL 160800Z 29010KT CAVOK 20/15 Q1016=,SBFL
1668589200000,METAR SBFL 160900Z 29008KT CAVOK 20/15 Q1016=,SBFL
1668592800000,METAR SBFL 161000Z 30008KT CAVOK 22/16 Q1017=,SBFL
1668596400000,METAR SBFL 161100Z 33008KT CAVOK 23/16 Q1017=,SBFL
1668600000000,METAR SBFL 161200Z 35006KT CAVOK 25/14 Q1017=,SBFL
1668603600000,METAR COR SBFL 161300Z 33005KT CAVOK 27/13 Q1017=,SBFL
1668607200000,METAR SBFL 161400Z 13012KT CAVOK 28/14 Q1017=,SBFL
1668610800000,METAR SBFL 161500Z 11014KT CAVOK 28/15 Q1017=,SBFL
1668614400000,METAR SBFL 161600Z 12014KT CAVOK 27/15 Q1016=,SBFL
1668618000000,METAR SBFL 161700Z 13016KT CAVOK 26/15 Q1016=,SBFL
1668621600000,METAR SBFL 161800Z 13015KT CAVOK 26/15 Q1016=,SBFL
1668625200000,METAR SBFL 161900Z 14014KT CAVOK 26/14 Q1016=,SBFL
1668628800000,METAR SBFL 162000Z 13015KT CAVOK 24/14 Q1017=,SBFL
1668632400000,METAR SBFL 162100Z 10008KT CAVOK 24/14 Q1017=,SBFL
1668636000000,METAR SBFL 162200Z 19006KT CAVOK 24/09 Q1018=,SBFL
1668639600000,METAR SBFL 162300Z 15009KT CAVOK 23/06 Q1018=,SBFL
1668556800000,METAR SBGL 160000Z 36005KT 9999 FEW040 BKN100 23/21 Q1014=,SBGL
1668560400000,METAR SBGL 160100Z 32006KT 9999 FEW040 BKN100 23/20 Q1015=,SBGL
1668564000000,METAR SBGL 160200Z 27004KT 9999 FEW040 BKN100 22/20 Q1014=,SBGL
1668567600000,METAR SBGL 160300Z 31004KT 9999 FEW040 BKN100 23/20 Q1014=,SBGL
1668571200000,METAR SBGL 160400Z 33003KT 9999 FEW040 BKN100 23/21 Q1014=,SBGL
1668574800000,METAR SBGL 160500Z 31007KT 9999 FEW040 BKN100 22/21 Q1014=,SBGL
1668578400000,METAR SBGL 160600Z 32003KT 9999 FEW040 SCT100 22/21 Q1014=,SBGL
1668582000000,METAR SBGL 160700Z 33004KT 8000 FEW040 SCT100 22/21 Q1013=,SBGL
1668585600000,METAR SBGL 160800Z 34004KT 8000 FEW040 SCT100 22/21 Q1014=,SBGL
1668589200000,METAR SBGL 160900Z 33007KT 8000 FEW030 SCT100 23/21 Q1014=,SBGL
1668592800000,METAR SBGL 161000Z 29007KT 8000 FEW019 BKN026 BKN100 24/21 Q1015=,SBGL
1668596400000,METAR SBGL 161100Z 27009KT 9000 FEW010 BKN015 BKN025 24/21 Q1015=,SBGL
1668597960000,SPECI SBGL 161126Z 27008KT 3000 -RA BR FEW010 BKN013 BKN025 24/21 Q1015=,SBGL
1668600000000,METAR SBGL 161200Z 27008KT 3000 -RA BR FEW010 BKN013 OVC030 23/21 Q1016=,SBGL
1668601920000,SPECI SBGL 161232Z 25006KT 2000 RA BR FEW006 BKN012 BKN025 22/21 Q1016=,SBGL
1668603600000,METAR SBGL 161300Z 28008KT 3000 -RA BR FEW010 BKN015 BKN030 22/21 Q1016 RERA=,SBGL
1668607200000,METAR SBGL 161400Z 28004KT 3000 -RA BR FEW006 BKN012 BKN025 23/21 Q1016=,SBGL
1668610800000,METAR SBGL 161500Z 30004KT 240V350 8000 -RA FEW005 BKN010 BKN030 23/22 Q1016=,SBGL
1668614400000,METAR SBGL 161600Z 22011KT 9999 FEW010 BKN020 BKN050 26/21 Q1015=,SBGL
1668618000000,METAR SBGL 161700Z 20011KT 9999 FEW015 SCT020 BKN060 26/19 Q1015=,SBGL
1668621600000,METAR SBGL 161800Z 22006KT 9999 FEW015 SCT030 BKN060 26/19 Q1015=,SBGL
1668625200000,METAR SBGL 161900Z 22010KT 9999 FEW020 SCT030 BKN040 26/18 Q1015=,SBGL
1668628800000,METAR SBGL 162000Z 22010KT 9999 FEW020 BKN040 BKN080 25/18 Q1015=,SBGL
1668632400000,METAR SBGL 162100Z 20007KT 9999 FEW020 BKN040 BKN060 25/16 Q1016=,SBGL
1668636000000,METAR SBGL 162200Z 22007KT 9999 FEW020 BKN040 BKN060 24/17 Q1017=,SBGL
1668639600000,METAR SBGL 162300Z 24003KT CAVOK 24/17 Q1018=,SBGL
1668556800000,METAR SBGR 160000Z 12007KT 9999 SCT025 19/10 Q1018=,SBGR
1668560400000,METAR SBGR 160100Z 13006KT CAVOK 19/10 Q1019=,SBGR
1668564000000,METAR SBGR 160200Z 14004KT 9999 FEW026 18/10 Q1019=,SBGR
1668567600000,METAR SBGR 160300Z 13006KT 9999 BKN023 18/11 Q1018=,SBGR
1668571200000,METAR SBGR 160400Z 11007KT 9999 BKN023 18/14 Q1018=,SBGR
1668574800000,METAR SBGR 160500Z 14004KT 9999 BKN021 18/14 Q1018=,SBGR
1668578400000,METAR SBGR 160600Z 16006KT 9999 BKN023 19/13 Q1018=,SBGR
1668582000000,METAR SBGR 160700Z 09006KT 9999 BKN026 19/12 Q1017=,SBGR
1668585600000,METAR SBGR 160800Z 10005KT 9999 BKN026 19/12 Q1017=,SBGR
1668589200000,METAR SBGR 160900Z 12004KT 9999 BKN033 19/12 Q1018=,SBGR
1668592800000,METAR SBGR 161000Z 10006KT 9999 BKN045 20/11 Q1019=,SBGR
1668596400000,METAR SBGR 161100Z 13009KT 9999 SCT020 BKN045 20/15 Q1020=,SBGR
1668600000000,METAR SBGR 161200Z 16006KT 9999 BKN023 20/15 Q1020=,SBGR
1668603600000,METAR SBGR 161300Z 15006KT 9999 BKN025 22/15 Q1020=,SBGR
1668607200000,METAR SBGR 161400Z 12008KT 9999 BKN035 24/15 Q1019=,SBGR
1668610800000,METAR SBGR 161500Z 11009KT 9999 BKN040 24/16 Q1019=,SBGR
1668614400000,METAR SBGR 161600Z 12008KT 9999 BKN030 24/16 Q1018=,SBGR
1668618000000,METAR SBGR 161700Z 09009KT 9999 SCT030 BKN050 23/16 Q1018=,SBGR
1668621600000,METAR SBGR 161800Z 14009KT 9999 SCT030 BKN050 24/14 Q1018=,SBGR
1668625200000,METAR SBGR 161900Z 12010KT 9999 BKN040 24/14 Q1018=,SBGR
1668628800000,METAR SBGR 162000Z 12009KT 9999 BKN040 22/13 Q1018=,SBGR
1668632400000,METAR SBGR 162100Z 13010KT 9999 BKN040 20/13 Q1019=,SBGR
1668636000000,METAR SBGR 162200Z 11011KT 9999 BKN040 20/12 Q1020=,SBGR
1668639600000,METAR SBGR 162300Z 12008KT CAVOK 18/13 Q1021=,SBGR
1668556800000,METAR SBKP 160000Z 12012KT CAVOK 23/15 Q1016=,SBKP
1668560400000,METAR SBKP 160100Z 12012KT 9999 FEW015 22/15 Q1016=,SBKP
1668564000000,METAR SBKP 160200Z 12012KT 9999 FEW012 21/14 Q1016=,SBKP
1668567600000,METAR SBKP 160300Z 12014KT 9999 FEW020 20/13 Q1016=,SBKP
1668571200000,METAR SBKP 160400Z 13014KT 9999 FEW020 19/12 Q1016=,SBKP
1668574800000,METAR SBKP 160500Z 13012KT 9999 FEW020 19/12 Q1015=,SBKP
1668578400000,METAR SBKP 160600Z 12012KT CAVOK 18/11 Q1015=,SBKP
1668582000000,METAR SBKP 160700Z 12011KT CAVOK 18/11 Q1015=,SBKP
1668585600000,METAR SBKP 160800Z 12011KT 9999 FEW020 18/13 Q1015=,SBKP
1668589200000,METAR SBKP 160900Z 12012KT 9999 FEW020 18/13 Q1016=,SBKP
1668592800000,METAR SBKP 161000Z 12014KT 9999 FEW020 21/15 Q1017=,SBKP
1668596400000,METAR SBKP 161100Z 12017KT 9999 FEW020 23/15 Q1017=,SBKP
1668600000000,METAR SBKP 161200Z 12016KT 9999 SCT030 SCT070 24/15 Q1018=,SBKP
