hora,metar,aero
1667174400000,METAR SBBR 310000Z 34004KT 9999 FEW045 BKN100 26/17 Q1016=,SBBR
1667178000000,METAR SBBR 310100Z 31005KT 250V330 9999 FEW045 BKN100 25/17 Q1016=,SBBR
1667181600000,METAR SBBR 310200Z 31004KT 9999 FEW045 BKN100 24/17 Q1017=,SBBR
1667185200000,METAR SBBR 310300Z 27004KT CAVOK 24/17 Q1016=,SBBR
1667188800000,METAR SBBR 310400Z 33002KT CAVOK 24/17 Q1016=,SBBR
1667192400000,METAR SBBR 310500Z 02002KT CAVOK 24/18 Q1015=,SBBR
1667196000000,METAR SBBR 310600Z VRB02KT CAVOK 24/18 Q1015=,SBBR
1667199600000,METAR SBBR 310700Z 12003KT CAVOK 23/18 Q1015=,SBBR
1667203200000,METAR SBBR 310800Z 06003KT CAVOK 23/19 Q1014=,SBBR
1667206800000,METAR SBBR 310900Z VRB02KT CAVOK 22/18 Q1015=,SBBR
1667210400000,METAR SBBR 311000Z 32002KT CAVOK 24/18 Q1016=,SBBR
1667214000000,METAR SBBR 311100Z 28005KT CAVOK 26/18 Q1017=,SBBR
1667217600000,METAR SBBR 311200Z 31005KT 270V010 9999 FEW040 BKN100 28/17 Q1018=,SBBR
1667221200000,METAR SBBR 311300Z 29006KT 9999 VCSH SCT035 FEW040TCU BKN100 28/17 Q1018=,SBBR
1667224800000,METAR SBBR 311400Z 21006G17KT 150V260 9999 -RA SCT035 FEW040TCU BKN100 25/19 Q1017=,SBBR
1667228400000,METAR SBBR 311500Z 36007KT 9999 -RA SCT035 FEW040TCU BKN100 24/18 Q1017=,SBBR
1667230440000,SPECI SBBR 311534Z 22005KT 6000 2500E -TSRA FEW020 SCT030 FEW035CB BKN100 21/19 Q1016=,SBBR
1667232000000,METAR SBBR 311600Z 19006KT 8000 -RA FEW025 SCT035 FEW040TCU BKN100 22/19 Q1016 RETS=,SBBR
1667235600000,METAR SBBR 311700Z 33002KT 9999 SCT035 FEW040TCU BKN100 24/20 Q1014=,SBBR
1667239200000,METAR SBBR 311800Z 32004KT 9999 SCT030 FEW040TCU BKN100 26/19 Q1014=,SBBR
1667242800000,METAR SBBR 311900Z 30005KT 250V330 9999 FEW040 FEW045TCU BKN100 28/18 Q1013=,SBBR
